col1,name,RMS,redshift_1,W1,W2,W3,W4,W5,W6,UNI_FLAG,MIZ2,detection,UNI_DET,peak_flux,int_flux,Quadrant,D_Mpc,D_cm,L_rad,L_2500,alpha_ro,alpha_MFS,alpha_inband,RAx,DECx,VOFF_CIV_PEAK_1,EW_CIV_1,PLATE_1,MJD_1,FIBER_1,SDSS_NAME,RA,DEC,REDSHIFT_2,PLATE_2,FIBER_2,MJD_2,TARGET_FLAG_TARGET,NSPECOBS,UNIFORM_TARGET,MI_Z2,LOGLBOL,LOGLBOL_ERR,BAL_FLAG,FIRST_FR_TYPE,FINT_REST6CM_MJY_OBS,LOGFNU2500A_ERGS_OBS,R_6CM_2500A,LOGL5100,LOGL5100_ERR,LOGL3000,LOGL3000_ERR,LOGL1350,LOGL1350_ERR,LOGL_BROAD_HA,LOGL_BROAD_HA_ERR,FWHM_BROAD_HA,FWHM_BROAD_HA_ERR,EW_BROAD_HA,EW_BROAD_HA_ERR,LOGL_NARROW_HA,LOGL_NARROW_HA_ERR,FWHM_NARROW_HA,FWHM_NARROW_HA_ERR,EW_NARROW_HA,EW_NARROW_HA_ERR,LOGL_NII_6585,LOGL_NII_6585_ERR,EW_NII_6585,EW_NII_6585_ERR,LOGL_SII_6718,LOGL_SII_6718_ERR,EW_SII_6718,EW_SII_6718_ERR,LOGL_SII_6732,LOGL_SII_6732_ERR,EW_SII_6732,EW_SII_6732_ERR,EW_FE_HA,EW_FE_HA_ERR,ALPHA_HA,ALPHA_HA_ERR,LINE_NPIX_HA,LINE_MED_SN_HA,LINE_REDCHI2_HA,LOGL_BROAD_HB,LOGL_BROAD_HB_ERR,FWHM_BROAD_HB,FWHM_BROAD_HB_ERR,EW_BROAD_HB,EW_BROAD_HB_ERR,LOGL_NARROW_HB,LOGL_NARROW_HB_ERR,FWHM_NARROW_HB,FWHM_NARROW_HB_ERR,EW_NARROW_HB,EW_NARROW_HB_ERR,FWHM_BROAD_HB_1GAUSS,LOGL_OIII_4959,LOGL_OIII_4959_ERR,EW_OIII_4959,EW_OIII_4959_ERR,LOGL_OIII_5007,LOGL_OIII_5007_ERR,EW_OIII_5007,EW_OIII_5007_ERR,EW_FE_HB_4434_4684,EW_FE_HB_4434_4684_ERR,ALPHA_HB,ALPHA_HB_ERR,LINE_NPIX_HB,LINE_MED_SN_HB,LINE_REDCHI2_HB,LOGL_MGII,LOGL_MGII_ERR,FWHM_MGII,FWHM_MGII_ERR,EW_MGII,EW_MGII_ERR,LOGL_BROAD_MGII,LOGL_BROAD_MGII_ERR,FWHM_BROAD_MGII,FWHM_BROAD_MGII_ERR,EW_BROAD_MGII,EW_BROAD_MGII_ERR,FWHM_BROAD_MGII_1GAUSS,EW_FE_MGII,EW_FE_MGII_ERR,ALPHA_MGII,ALPHA_MGII_ERR,LINE_NPIX_MGII,LINE_MED_SN_MGII,LINE_REDCHI2_MGII,LOGL_CIV,LOGL_CIV_ERR,FWHM_CIV,FWHM_CIV_ERR,EW_CIV_2,EW_CIV_ERR,ALPHA_CIV,ALPHA_CIV_ERR,LINE_NPIX_CIV,LINE_MED_SN_CIV,LINE_REDCHI2_CIV,VOFF_BROAD_HA,VOFF_BROAD_HA_ERR,VOFF_NARROW_HA,VOFF_NARROW_HA_ERR,VOFF_BROAD_HB,VOFF_BROAD_HB_ERR,VOFF_NARROW_HB,VOFF_NARROW_HB_ERR,VOFF_BROAD_MGII,VOFF_BROAD_MGII_ERR,VOFF_CIV_PEAK_2,VOFF_CIV_PEAK_ERR,LOGBH_HB_MD04,LOGBH_HB_MD04_ERR,LOGBH_HB_VP06,LOGBH_HB_VP06_ERR,LOGBH_MGII_MD04,LOGBH_MGII_MD04_ERR,LOGBH_MGII_VO09,LOGBH_MGII_VO09_ERR,LOGBH_MGII_S10,LOGBH_MGII_S10_ERR,LOGBH_CIV_VP06,LOGBH_CIV_VP06_ERR,LOGBH,LOGBH_ERR,LOGEDD_RATIO,SPECIAL_INTEREST_FLAG,Separation
3006,SDSSJ144510.01+524538.7,,1.651511,0.03926,0.01892,0.01429,0.02925,0.00714,0.00448,1.0,-27.2345651472609,1.0,2,38.0,52.0,0,12537.4457360541,3.8690557541463E+28,30.5401158398517,31.0530161012077,0.244598126850582,,,221.29171,52.760759,220.137360518518,40.733400184813,1327,52781,622,144510.01+524538.7,221.29171752929700,52.76075744628910,1.6430000066757200,1327,622,52781,1048578,1,1,-27.234565147260900,46.88169734736220,0.0052496109825526100,0,0,0.0,-26.694232565068100,-1.0,0.0,-1.0,46.16989011832100,0.0052496109825526100,46.376083753965700,0.012366704639738700,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,44.27702891641950,0.013231335496858100,3731.6373689646500,260.0477249809770,34.470989980220100,1.1801871468803400,44.27226448179940,0.018360402326926800,3731.6373689646500,227.75984546797500,34.09489219395750,1.6100227100465700,4232.464530587610,87.19149136410560,5.194105380685020,-1.5520796735511200,0.04811873057500670,310,18.466050694959100,0.9461269017901440,44.75778164530500,0.024412564830655000,6082.62109375,256.019287109375,40.73340018481300,2.5439136683322200,-1.6760110570708600,0.19991432488228000,281,14.354477981279600,0.9509784759609690,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,-890.7154481144650,268.69681716377800,220.13736051851800,160.58348129656600,0.0,-1.0,0.0,-1.0,9.10366850621682,0.017341179038677600,9.088743926142450,0.06058650215712230,9.229130740340970,0.05311399567956640,9.487505916981430,0.037142049534171100,9.229130740340970,0.05311399567956640,-0.44780393809636400,0,0.017330178363816000
4753,SDSSJ144925.90+311041.4,,1.650885,0.05444,0.00706,0.00376,0.05138,-0.0168,0.00697,1.0,-26.464132061324,1.0,2,73.0,87.0,3,12531.5695772306,3.86724237153336E+28,30.7632758283298,30.7448428668329,-0.00879053530316142,,,222.357935,31.178179,-583.718155940112,47.416929375278,1843,53816,343,144925.90+311041.4,222.35794067382800,31.178178787231400,1.648300051689150,1843,343,53816,1048579,1,1,-26.46413206132400,46.53146170868630,0.01693460661713790,0,0,0.0,-27.10160222202160,-1.0,0.0,-1.0,45.81965447964510,0.01693460661713790,45.79028790979860,0.022769428727240600,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,44.028705983670500,0.016819542658442500,4100.412006022240,454.3228133681260,45.724169808531900,2.8134974390242300,44.001808274201400,0.025703027422856900,5180.504060843390,684.0892760519630,42.97818980027470,3.4530435012673200,6339.647392225690,160.5185627558230,35.06716263017390,-0.8630434709493040,0.03518459145757910,310,15.389849944045100,1.5166850498658400,44.31534923424250,0.024182312996995100,5354.63525390625,434.3193359375,47.41692937527800,3.758204232540170,-0.343776681846071,0.326655452844988,280,8.15542696408226,1.2668540442420900,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,47.90356385783790,509.0214608809850,-583.7181559401120,294.850480368974,0.0,-1.0,0.0,-1.0,9.237465962356300,0.02646967635873150,8.995482232750880,0.09661082327188910,9.296929814319260,0.11517735400040500,9.066312378155220,0.07147812111529710,9.296929814319260,0.11517735400040500,-0.8658386507505610,0,0.017492290211292500
4637,SDSSJ150951.87+075658.8,28.0,1.651734,0.02793,0.02068,0.02194,0.04108,-0.00419,0.00131,1.0,-26.8633265999684,-1.0,-1,0.0,84.0,0,12539.5391127941,3.86970177020826E+28,30.7485185364678,30.9045206822907,0.07439620434599,,,227.466148,7.949674,583.842846429,59.5220307397728,1816,53919,539,150951.87+075658.8,227.4661407470700,7.949674129486080,1.6484999656677200,1816,539,53919,3,1,1,-26.863326599968400,46.68176957335380,0.0051584536318003400,0,0,0.0,-26.948001577334600,-1.0,0.0,-1.0,45.96996234431260,0.0051584536318003400,46.01504091936050,0.020877984652511100,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,44.09620066799890,0.031064377227380600,4630.925182347110,509.5206239974530,37.67399091811470,2.80275123201708,44.08349417640550,0.033425814995137400,4630.925182347110,519.3683865296700,36.58770233490650,2.9155755419325700,5278.475718494290,75.67968957006040,8.01305041010476,-0.9058532171918820,0.03254774309883570,310,12.649145019167500,1.5078136434962500,44.59016932084460,0.03717685472108200,5043.2509765625,361.02392578125,59.52203073977280,6.587323757455850,-1.1610131503724400,0.34187416841896300,281,7.509802803014200,0.955099594739171,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,-271.2802138870680,214.45879479307800,583.8428464290000,106.94095987769300,0.0,-1.0,0.0,-1.0,9.171543687990300,0.030820177557450000,9.176316701254320,0.09560187718236090,9.292712182571840,0.09746663900075860,9.133392849843070,0.06315534800413880,9.292712182571840,0.09746663900075860,-0.7113131543355850,0,0.025863823821655700
1602,SDSSJ151450.99+544609.1,,1.651026,0.04278,0.01753,0.01411,0.02237,0.00813,0.00428,1.0,-26.4900350462354,1.0,2,42.0,31.0,1,12532.8930803508,3.86765080459626E+28,30.3151984497282,30.7552040607975,0.209835237725869,,,228.712463,54.769198,487.610859580277,30.058805671722,793,52370,560,151450.99+544609.1,228.71246337890600,54.76919937133790,1.6420999765396100,793,560,52370,1048579,1,1,-26.4900350462354,46.58980460930520,0.004654502480956780,0,0,0.0,-26.981270140153600,-1.0,0.0,-1.0,45.877997380264,0.004654502480956780,46.22098886754290,0.009832763384672210,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,43.93720962921270,0.019223434804562300,3694.29020931319,194.48296662293800,30.74999030874960,1.4262598261332300,43.93388367511620,0.027627044614646900,3694.29020931319,265.1291182813490,30.515397331412900,2.096798714133080,4245.781476348680,63.68328630886600,8.685948676565580,-1.6078615994175100,0.025176260182540300,310,16.448989831115500,0.9768594913156360,44.43339900338360,0.023244647461691400,5251.0810546875,200.220458984375,30.05880567172200,1.842539700692130,-2.3088582827718000,0.14251270708173800,280,13.822023038753800,1.000046015068980,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,-1146.4032323497200,349.8992309512850,487.61085958027700,80.21288385742320,0.0,-1.0,0.0,-1.0,8.925423629995000,0.0216108537450687,8.934060708048470,0.045785359287926500,9.03942039368015,0.06240301918900880,9.277621543849210,0.03352626479522440,9.03942039368015,0.06240301918900880,-0.5499863294925190,0,0.004999134930291400
8301,SDSSJ153512.10+540215.2,,1.650117,0.02896,0.02696,0.01557,0.03205,-0.0276,0.00334,0.0,-26.6360396396055,1.0,1,54.0,40.0,1,12524.3611241974,3.86501784292732E+28,30.4253797103531,30.8136058981455,0.185142035368263,,,233.800417,54.037567,-90.4313662427577,55.4174802414934,616,52374,213,153512.10+540215.2,233.8004150390630,54.037567138671900,1.6470999717712400,616,213,52374,4,1,0,-26.636039639605400,46.55392851609480,0.013679559586915200,0,0,0.0,-27.074493939702500,-1.0,0.0,-1.0,45.842121287053600,0.013679559586915200,45.766526840652500,0.04136836197705310,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,43.73222460699390,0.04007273206868330,6868.879495643390,995.4921454063850,21.860074977254700,2.238882791230330,43.72479166742120,0.04251469999725190,6868.724568398690,1245.732648925200,21.42309820648450,2.4049114669506700,6868.724568398690,142.1300254058260,31.74299009342860,-0.914308188165272,0.058562640217161300,308,8.431741300114880,0.817558305635869,44.36461421972980,0.03554972416657170,9237.5810546875,631.00244140625,55.41748024149340,6.43535415387035,-0.25760154003644900,0.5584385964302230,280,5.428276063339080,0.8334358181413450,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,1007.3004414469800,801.209870021576,-90.43136624275770,294.58722277230300,0.0,-1.0,0.0,-1.0,9.321017379864800,0.07203282111801640,9.454832438301460,0.12606843853416800,9.555867401544900,0.15775806969433000,9.527375749774930,0.0632532303916385,9.555867401544900,0.15775806969433000,-1.1023094305676500,0,0.0041756007479713200
2558,SDSSJ153745.03+481502.9,9.6,1.6516531,0.0131,0.02646,0.03619,0.02955,-0.00785,-0.00401,1.0,-26.7542449830127,-1.0,-1,0.0,28.8,2,12538.7796701878,3.86946740621996E+28,30.2835857563942,30.8608880355084,0.275310945883676,,,234.437634,48.250815,-58.2886418372198,43.1057059278177,1167,52738,195,153745.03+481502.9,234.43763732910200,48.250816345214800,1.651900053024290,1167,195,52738,3,1,1,-26.754244983012700,46.673597605322500,0.006237430405480640,0,0,0.0,-26.94469724731130,-1.0,0.0,-1.0,45.96179037628130,0.006237430405480640,46.07459188468190,0.023415934282500200,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,43.97581258042240,0.028615085819659200,4563.686857097440,700.9767665870640,28.762552103007500,1.9662164490916600,43.96430899857120,0.033407979524639600,4563.686857097440,753.4279802020820,28.010691897342900,2.2037007294137600,5402.490369558390,46.23104086687350,11.099387834173900,-1.0715880799531400,0.039181082343982900,310,12.227317139565700,0.8864928687398650,44.477588692220600,0.0351637759486394,2803.294677734380,192.5361328125,43.105705927817700,4.045098023754070,-1.6948745516910400,0.38795833988328500,280,8.430038003650990,1.3268487169959600,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,394.18068499317500,240.81400073006900,-58.28864183721980,80.35631225385190,0.0,-1.0,0.0,-1.0,9.186648014385620,0.043084836144738600,9.159526862393610,0.1334506583019310,9.274941707547360,0.14344918611974900,8.65487120384711,0.06093371493875120,9.274941707547360,0.14344918611974900,-0.7017146473424420,0,0.009334761706177190
5781,SDSSJ154631.77+191407.8,16.6,1.651212,0.01789,0.03868,0.01531,0.02851,-0.00533,-1.8E-04,1.0,-26.5760381407605,-1.0,-1,0.0,49.8,1,12534.6390142324,3.86818959979212E+28,30.5211718568843,30.7896052986075,0.128013810825448,,,236.6324,19.235513,508.998419913203,50.7627703166537,2168,53886,123,154631.77+191407.8,236.6324005126950,19.23551368713380,1.646299958229070,2168,123,53886,1048579,1,1,-26.576038140760500,46.73383721531380,0.0029095189110854800,0,0,0.0,-26.897946026782200,-1.0,0.0,-1.0,46.02202998627260,0.0029095189110854800,45.97623430077260,0.021821841094809000,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-999.0,-1.0,0,0.0,-1.0,44.021446927541900,0.021505676115950200,5980.414304396000,414.5279754455720,28.209358200405900,1.6223124628335100,44.01552460671240,0.022952048553794000,5980.414304396000,415.8029493435080,27.827288120239000,1.5537996082739300,6926.453322511720,43.97029996813440,4.865837374759830,-0.8669583201527480,0.025595939007031900,310,17.015052314606700,1.0928441005009100,44.51129048432210,0.07160048465040350,7022.38232421875,2594.5380859375,50.76277031665370,9.404519355606000,-0.6796491857240930,0.34140885950469100,280,8.603490094346600,0.957045183220762,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,300000.0,-1.0,-342.4962889067840,268.1214019350900,508.99841991320300,160.3827891379780,0.0,-1.0,0.0,-1.0,9.439830393505980,0.030993936098663200,9.424477536323940,0.06022317211712950,9.547121134676650,0.0604177104107668,9.400373120120550,0.3211232442338960,9.547121134676650,0.0604177104107668,-0.9136544644804370,0,0.0030258834916535200
